chebi_id	db_id
17296	DB06728
77780	DB06729
77013	DB06732
77152	DB06748
77153	DB06748
71023	DB06766
16004	DB06768
16134	DB06768
16651	DB06768
24996	DB06768
28938	DB06768
42111	DB06768
422	DB06768
78320	DB06768
17987	DB06770
63584	DB06772
71028	DB06775
16755	DB06777
36234	DB06777
43419	DB06777
78602	DB06777
78604	DB06777
9907	DB06777
64198	DB06782
75922	DB06802
53775	DB06804
31856	DB06810
78770	DB06811
71223	DB06813
15782	DB06827
60081	DB06827
49339	DB06838
11656	DB06864
1277	DB06864
39564	DB06864
57272	DB06864
58689	DB06864
39576	DB06867
39579	DB06873
39634	DB06876
39637	DB06880
28878	DB06894
68650	DB06903
68832	DB06903
39721	DB06906
34154	DB06926
72639	DB06926
28992	DB06952
59350	DB06952
59196	DB06955
59198	DB06955
46979	DB06960
33216	DB06973
2904	DB06987
31556	DB06987
55352	DB06987
39866	DB06988
74046	DB07052
17282	DB07060
24813	DB07060
55528	DB07060
55529	DB07060
39955	DB07067
70824	DB07069
39959	DB07072
40071	DB07096
27794	DB07109
72624	DB07111
17224	DB07118
40118	DB07127
6916	DB07129
6917	DB07129
40083	DB07145
40149	DB07155
72801	DB07172
15547	DB07177
57400	DB07177
62748	DB07184
63589	DB07191
62880	DB07232
40332	DB07268
40432	DB07297
27543	DB07301
34496	DB07302
72651	DB07302
77852	DB07302
77895	DB07302
78730	DB07302
40413	DB07329
40443	DB07331
78348	DB07331
73172	DB07338
70723	DB07340
48080	DB07348
18388	DB07352
58470	DB07352
40697	DB07356
40677	DB07371
35298	DB07372
40799	DB07373
338412	DB07374
15994	DB07375
16985	DB07375
22542	DB07375
38937	DB07379
40741	DB07381
50392	DB07381
40893	DB07391
15930	DB07392
40909	DB07401
29103	DB07424
41037	DB07437
40940	DB07441
16330	DB07447
76995	DB07453
41059	DB07457
71271	DB07465
71272	DB07465
5893	DB07467
52717	DB07475
31597	DB07477
41285	DB07482
74325	DB07490
41320	DB07496
41198	DB07498
16054	DB07506
41241	DB07506
57621	DB07506
58692	DB07506
41254	DB07517
82986	DB07517
30265	DB07551
48786	DB07551
48790	DB07551
30265	DB07552
48786	DB07552
48790	DB07552
28952	DB07557
30154	DB07557
2423	DB07558
41593	DB07567
41617	DB07573
41656	DB07594
17435	DB07610
77572	DB07615
41804	DB07621
41814	DB07623
28335	DB07637
52020	DB07640
41865	DB07645
76283	DB07645
47379	DB07651
42040	DB07661
59555	DB07672
28006	DB07674
23614	DB07690
28834	DB07690
9177	DB07690
4696	DB07701
53289	DB07701
53290	DB07701
53292	DB07701
27974	DB07702
29461	DB07703
4755	DB07705
82870	DB07705
82871	DB07705
82872	DB07705
82873	DB07705
82877	DB07705
28744	DB07706
63058	DB07711
63059	DB07711
64139	DB07711
64140	DB07711
42223	DB07715
77659	DB07715
59526	DB07716
15999	DB07718
36242	DB07718
78886	DB07726
42403	DB07743
36534	DB07752
42362	DB07752
42492	DB07764
17620	DB07767
29749	DB07767
76117	DB07767
17347	DB07768
42534	DB07768
42491	DB07776
106738	DB07778
83250	DB07778
83252	DB07778
162247	DB07780
17407	DB07780
175763	DB07780
19511	DB07780
19515	DB07780
19784	DB07780
50277	DB07780
60374	DB07780
71523	DB07784
67558	DB07788
67559	DB07788
42567	DB07795
71992	DB07795
42719	DB07806
17276	DB07810
28833	DB07814
58590	DB07814
32902	DB07815
73251	DB07815
385425	DB07816
42702	DB07820
10698	DB07841
15831	DB07841
48861	DB07841
48862	DB07841
57533	DB07841
58756	DB07841
62639	DB07841
82708	DB07859
64341	DB07880
43081	DB07881
71545	DB07883
17650	DB07886
43060	DB07892
43012	DB07893
16388	DB07896
17210	DB07896
27996	DB07896
32802	DB07896
32803	DB07896
32804	DB07896
83275	DB07905
43278	DB07909
64675	DB07911
64687	DB07911
17820	DB07914
58284	DB07914
17820	DB07915
58284	DB07915
28362	DB07918
28121	DB07919
71630	DB07923
71630	DB07924
36206	DB07930
36210	DB07930
43197	DB07930
76616	DB07930
82715	DB07941
82712	DB07943
16411	DB07950
30854	DB07950
34795	DB07954
43253	DB07954
39168	DB07980
39169	DB07980
5870	DB07980
43355	DB07992
47495	DB07995
43385	DB07996
82739	DB07996
83438	DB07996
43561	DB07997
78508	DB08023
43460	DB08025
3654	DB08046
50915	DB08052
52289	DB08059
49703	DB08080
43741	DB08098
17694	DB08120
43711	DB08120
43830	DB08167
6872	DB08167
51771	DB08168
71197	DB08183
71200	DB08183
44143	DB08188
49770	DB08209
71579	DB08209
44156	DB08215
507499	DB08230
60045	DB08230
28875	DB08231
30807	DB08231
44188	DB08238
25476	DB08254
44229	DB08254
44460	DB08262
28516	DB08264
28809	DB08264
38139	DB08264
38140	DB08264
44343	DB08264
83945	DB08265
17051	DB08276
29228	DB08276
76399	DB08283
44588	DB08286
44598	DB08289
53794	DB08294
546274	DB08294
71332	DB08294
44515	DB08295
44604	DB08295
44480	DB08296
44419	DB08297
59527	DB08298
7476	DB08298
34892	DB08313
18218	DB08319
44576	DB08319
44612	DB08323
29639	DB08324
44534	DB08324
56080	DB08324
16792	DB08326
16169	DB08327
44747	DB08327
44592	DB08332
22065	DB08342
82714	DB08349
44664	DB08357
49809	DB08373
45002	DB08377
59565	DB08377
59566	DB08377
28851	DB08381
45030	DB08388
44930	DB08394
63875	DB08396
76290	DB08398
28814	DB08399
76156	DB08399
68236	DB08407
63748	DB08409
44939	DB08410
45002	DB08411
59565	DB08411
59566	DB08411
45068	DB08412
44940	DB08413
45116	DB08424
16666	DB08427
29934	DB08427
57852	DB08427
84387	DB08427
34159	DB08435
17939	DB08437
60255	DB08437
73038	DB08439
78544	DB08454
4582	DB08466
4775	DB08468
5118	DB08472
68579	DB08477
71166	DB08508
71167	DB08508
45352	DB08510
62043	DB08510
28927	DB08517
45565	DB08530
15896	DB08542
45666	DB08543
5118	DB08544
45496	DB08547
160129	DB08550
45573	DB08562
63538	DB08562
64214	DB08567
9123	DB08567
9124	DB08567
63449	DB08577
15714	DB08587
30023	DB08587
76350	DB08587
77131	DB08587
68602	DB08592
68605	DB08592
68606	DB08592
78510	DB08597
27007	DB08601
27086	DB08601
29235	DB08601
29236	DB08601
29303	DB08601
29304	DB08601
29305	DB08601
32990	DB08601
33251	DB08601
49637	DB08601
52230	DB08601
52231	DB08601
52232	DB08601
52233	DB08601
52234	DB08601
52235	DB08601
164200	DB08604
9753	DB08607
273574	DB08618
39175	DB08620
39176	DB08620
32215	DB08621
33059	DB08632
33060	DB08632
33061	DB08632
46032	DB08632
45910	DB08634
46151	DB08635
59353	DB08636
59354	DB08636
46099	DB08647
60306	DB08648
60328	DB08648
46144	DB08649
60306	DB08650
60328	DB08650
16031	DB08652
16765	DB08653
57887	DB08653
37495	DB08660
17700	DB08688
46234	DB08689
46372	DB08690
64310	DB08700
77555	DB08700
77562	DB08700
77563	DB08700
46477	DB08711
47727	DB08719
75393	DB08756
65048	DB08761
65063	DB08761
49960	DB08764
82602	DB08766
82603	DB08766
82604	DB08766
17660	DB08768
51758	DB08795
51761	DB08795
51762	DB08795
32114	DB08797
55548	DB08798
84115	DB08799
28240	DB08809
36386	DB08809
70732	DB08815
70734	DB08815
70735	DB08815
68558	DB08816
66899	DB08819
66901	DB08820
68845	DB08822
68847	DB08822
68849	DB08822
68855	DB08824
68554	DB08826
72297	DB08827
72299	DB08827
72302	DB08827
66903	DB08828
17242	DB08830
27956	DB08830
16525	DB08834
9407	DB08834
17883	DB08836
17996	DB08836
44296	DB08837
17431	DB08838
58145	DB08838
15960	DB08842
57589	DB08842
73024	DB08842
17775	DB08844
46811	DB08844
46814	DB08844
46817	DB08844
46821	DB08844
46822	DB08844
46823	DB08844
46824	DB08844
46825	DB08844
46826	DB08844
62585	DB08844
62589	DB08844
4775	DB08846
16231	DB08847
18095	DB08847
18240	DB08847
20392	DB08847
28397	DB08847
57690	DB08847
58375	DB08847
58419	DB08847
62978	DB08847
62981	DB08847
63137	DB08847
63727	DB08847
32020	DB08860
71258	DB08860
71260	DB08860
68602	DB08864
68605	DB08864
68606	DB08864
64310	DB08865
77555	DB08865
77562	DB08865
77563	DB08865
70708	DB08866
63112	DB08868
63113	DB08868
63115	DB08868
63587	DB08871
70710	DB08871
70711	DB08871
68621	DB08873
68590	DB08874
66917	DB08877
66919	DB08877
22526	DB08878
63637	DB08881
68610	DB08882
29101	DB08884
49618	DB08884
84883	DB08887
65347	DB08889
68551	DB08890
65349	DB08893
68646	DB08896
68647	DB08896
65344	DB08897
65346	DB08897
68534	DB08899
78543	DB08901
72292	DB08903
72295	DB08903
72706	DB08903
75172	DB08905
74899	DB08906
73272	DB08907
73274	DB08907
72690	DB08910
75991	DB08911
75998	DB08911
75045	DB08912
75048	DB08912
17883	DB08913
17996	DB08913
74895	DB08913
61390	DB08916
76003	DB08916
76007	DB08930
76010	DB08930
76014	DB08930
76607	DB08932
15377	DB08938
16234	DB08938
25107	DB08938
28984	DB08938
29235	DB08938
29236	DB08938
29303	DB08938
29304	DB08938
29305	DB08938
29374	DB08938
29375	DB08938
29412	DB08938
33251	DB08938
33629	DB08938
33806	DB08938
33811	DB08938
33813	DB08938
37968	DB08938
37969	DB08938
37970	DB08938
41981	DB08938
49637	DB08938
52763	DB08938
31749	DB08940
83666	DB08943
83667	DB08943
83668	DB08943
83669	DB08943
83671	DB08943
83673	DB08943
83674	DB08943
16947	DB08944
30769	DB08944
35802	DB08944
35806	DB08944
35809	DB08944
35810	DB08944
76049	DB08944
31711	DB08947
31703	DB08948
76162	DB08951
76160	DB08955
64649	DB08965
25224	DB08967
27376	DB08967
77095	DB08974
15858	DB08978
47266	DB08978
31599	DB08981
17883	DB08986
17996	DB08986
4904	DB08987
17883	DB08990
17996	DB08990
31551	DB08990
82716	DB08990
83323	DB08990
77070	DB08992
77071	DB08992
77072	DB08992
3537	DB09008
29103	DB09015
50156	DB09015
50159	DB09015
31303	DB09019
77032	DB09019
77040	DB09019
4055	DB09028
